Cid,feat.yoplait,feat.dannon,feat.hiland,feat.weight,price.yoplait,price.dannon,price.hiland,price.weight,choice,sex,age,married
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,10.8,6.1000001,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,10.8,6.1000001,4.8999999,7.9000004,dannon,1,60,0
28,0,0,0,0,12.2,8.6000003,5.4000001,7.9000004,dannon,1,60,0
29,0,1,0,0,11.7,8.1,6.6,7.9000004,dannon,1,57,0
29,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,57,0
29,0,0,0,0,11,8.1,6.6,7.9000004,dannon,1,57,0
29,0,0,0,0,11,8.1,6.6,7.9000004,dannon,1,57,0
29,0,0,0,0,11.2,8.1,6.6,7.9000004,dannon,1,57,0
29,0,0,0,0,11.2,8.1,6.6,7.9000004,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,6.6,8.6000003,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,6.6,8.6000003,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,5.9,8.6000003,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,2.5,7.9000004,dannon,1,57,0
29,0,0,0,0,11.5,8.6000003,2.5,7.9000004,dannon,1,57,0
29,0,0,0,0,11.2,8.6000003,5.4000001,7.9000004,dannon,1,57,0
30,0,0,0,0,10.3,7.4000001,6.1000001,8.1,dannon,0,20,1
30,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,0,20,1
30,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,0,20,1
30,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,0,20,1
30,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,20,1
30,0,0,0,0,10.3,8.1,4.8999999,7.9000004,weight,0,20,1
30,0,0,0,0,10.8,8.1,5.0000001,7.9000004,weight,0,20,1
30,0,0,0,0,11,8.1,6.1000001,8.1,hiland,0,20,1
30,0,0,0,0,10.9,8.1,4.8999999,7.9000004,weight,0,20,1
30,0,0,0,0,10.9,8.1,4.8999999,7.9000004,weight,0,20,1
30,1,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,20,1
30,0,0,0,0,10.8,8.6000003,2.5,7.9000004,yoplait,0,20,1
30,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,weight,0,20,1
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,5.5,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,5.5,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,5.5,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,5.5,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,1,0,0,0,9.2,8.6000003,5.0000001,7.5999998,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,1,0,0,12.2,6.3000001,5.4000001,8.6000003,yoplait,1,28,0
31,0,1,0,0,12.2,6.3000001,5.4000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,8.2999997,8.6000003,6.1000001,6.3000001,yoplait,1,28,0
31,0,0,0,0,8.2999997,8.6000003,6.1000001,6.3000001,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait,1,28,0
31,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait,1,28,0
31,0,0,1,0,11.5,6.3000001,6.1000001,4.4,yoplait,1,28,0
31,0,0,1,0,11.5,6.3000001,6.1000001,4.4,yoplait,1,28,0
31,0,0,1,0,11.5,6.3000001,6.1000001,4.4,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,11.5,8.6000003,5.5,7.9000004,yoplait,1,28,0
31,0,0,0,0,11.5,8.6000003,4.6,7.9000004,yoplait,1,28,0
31,0,0,0,0,11.5,8.6000003,4.6,7.9000004,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
31,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,28,0
32,0,0,0,0,10.8,8.6000003,5.0000001,8.6000003,yoplait,0,34,1
32,1,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,0,34,1
32,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,dannon,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
32,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,34,1
33,0,0,0,0,13.3,7.4000001,6.4000003,8.2000002,dannon,0,34,0
33,0,0,0,0,12.800001,7.4000001,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.7,7.4000001,6.1999999,7.9999998,dannon,0,34,0
33,0,1,0,0,10.8,4.8999999,5.0000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,1,0,0,11.3,8.1,8.6000003,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,1,0,0,11.3,8.1,8.6000003,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.4000003,7.5000003,dannon,0,34,0
33,0,0,0,0,10.7,8.1,6.4999998,7.9999998,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,7.9000004,dannon,0,34,0
33,0,0,0,1,10.8,8.1,6.1000001,7.5000003,dannon,0,34,0
33,0,0,0,1,10.8,8.1,6.1000001,7.5000003,dannon,0,34,0
33,0,0,0,1,10.8,8.1,6.1000001,7.4000001,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.5000001,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.5000001,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.5000001,dannon,0,34,0
33,0,0,1,0,11,8.1,4.1999999,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,6.8999998,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,6.8999998,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,6.8999998,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,11.5,4.1000001,6.6,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,4.1000001,6.6,8.6000003,dannon,0,34,0
33,0,0,0,0,10.3,8.1,6.1000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,11,8.1,6.7000002,8.6999997,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.3999999,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.3999999,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.6,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,7.4000001,5.0000001,7.9000004,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.6,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,10.8,8.1,6.1000001,8.1,dannon,0,34,0
33,0,0,0,0,11.2,8.6000003,6.1000001,8.2999997,dannon,0,34,0
33,0,0,0,0,11.2,8.6000003,6.1000001,8.2999997,dannon,0,34,0
33,0,0,0,0,11.6,8.6000003,5.0000001,8.3999999,dannon,0,34,0
33,0,0,0,0,11.2,8.6000003,6.1000001,8.2999997,dannon,0,34,0
33,0,0,0,0,11,8.1,5.4000001,8.3999999,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,9.2,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,1,0,0,0,9.0999998,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,1,12.2,8.6000003,6.1000001,6.8000004,dannon,0,34,0
33,0,0,0,1,12.2,8.6000003,6.1000001,6.8000004,dannon,0,34,0
33,1,0,0,0,12.5,8.1,6.1000001,7.4000001,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,1,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.1,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,5.5,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
33,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,dannon,0,34,0
34,0,0,0,0,10.3,8.8,6.1000001,8.1,yoplait,0,29,0
34,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,5.2999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,5.2999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,9.7999997,6.1000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,9.7999997,6.1000001,8.3999999,yoplait,0,29,0
34,0,0,0,0,6.1999999,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,9.7999997,6.1000001,8.1,yoplait,0,29,0
34,0,0,0,0,5.2999999,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,9.7999997,6.1000001,8.1,yoplait,0,29,0
34,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.1,6.1000001,8.1,yoplait,0,29,0
34,0,0,0,0,8.2000002,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,12.5,8.6000003,6.1000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,1,0,0,0,10.8,9.2,6.3000001,10.4,yoplait,0,29,0
34,1,0,0,0,10.8,9.2,6.3000001,10.4,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,4.8999999,7.9000004,yoplait,0,29,0
34,0,0,0,0,12.5,8.8,6.1000001,9.2,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,1,12.2,8.6000003,6.1000001,6.8000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,2.5,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,5.4000001,8.3999999,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,5.4000001,8.3999999,yoplait,0,29,0
34,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,0,29,0
34,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,8.2999997,8.6000003,5.4000001,8.5000001,yoplait,0,29,0
34,0,0,0,0,8.2999997,8.6000003,5.4000001,8.5000001,yoplait,0,29,0
34,0,1,0,0,5.5,6.3000001,5.4000001,8.6000003,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,29,0
34,0,0,0,1,11.5,8.6000003,5.5,6.3000001,yoplait,0,29,0
34,0,0,0,1,11.5,8.6000003,5.5,6.3000001,yoplait,0,29,0
34,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,yoplait,0,29,0
34,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,yoplait,0,29,0
34,0,0,0,0,11.5,8.6000003,6.1000001,6.8000004,yoplait,0,29,0
34,0,0,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait,0,29,0
34,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,29,0
34,1,0,0,0,11.5,6.3000001,5.7,7.9000004,yoplait,0,29,0
34,1,0,0,0,11.5,6.3000001,5.7,7.9000004,yoplait,0,29,0
34,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,yoplait,0,29,0
34,0,0,0,0,8.2999997,6.3000001,6.1000001,6.3000001,yoplait,0,29,0
34,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,yoplait,0,29,0
35,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,40,0
35,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,40,0
35,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,40,0
35,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,40,0
35,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,0,40,0
35,0,0,0,0,10.8,7.4000001,5.0000001,7.9000004,dannon,0,40,0
35,0,0,0,0,10.8,8.6000003,2.5,7.9000004,dannon,0,40,0
35,1,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,40,0
35,0,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,40,0
35,0,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,40,0
35,0,0,0,0,10.8,8.6000003,4.3000001,7.9000004,dannon,0,40,0
35,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,0,40,0
35,0,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,0,40,0
35,0,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,0,40,0
35,0,0,0,0,12.2,6.3000001,2.5,8.6000003,dannon,0,40,0
35,0,0,0,0,12.2,6.3000001,2.5,8.6000003,dannon,0,40,0
35,0,0,0,1,8.2999997,8.6000003,5.4000001,6.3000001,dannon,0,40,0
35,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,0,40,0
35,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,0,40,0
